Average Temperature(Celcius) /Day,Minimum Temperature(Celcius) /Day,Maximum Temperature(Celcius) /Day,Daily Precipitation(mm) /Day,Maximum Snowfall(mm) /Day,Wind Direction(Degrees) /Day,Wind Speed(km/h) /Day,Atmospheric Pressure(hPa) /Day,Flight Number_212,Flight Number_279,Flight Number_288,Flight Number_308,Flight Number_316,Flight Number_333,Flight Number_358,Flight Number_360,Flight Number_376,Flight Number_379,Flight Number_380,Flight Number_411,Flight Number_437,Flight Number_441,Flight Number_451,Flight Number_467,Flight Number_479,Flight Number_524,Flight Number_535,Flight Number_547,Flight Number_561,Flight Number_568,Flight Number_582,Flight Number_599,Flight Number_604,Flight Number_607,Flight Number_617,Flight Number_652,Flight Number_702,Flight Number_760,Flight Number_776,Flight Number_790,Flight Number_794,Flight Number_849,Flight Number_964,Flight Number_1036,Flight Number_1041,Flight Number_1046,Flight Number_1094,Flight Number_1185,Flight Number_1196,Flight Number_1200,Flight Number_1224,Flight Number_1240,Flight Number_1260,Flight Number_1282,Flight Number_1284,Flight Number_1409,Flight Number_1419,Flight Number_1422,Flight Number_1452,Flight Number_1453,Flight Number_1460,Flight Number_1500,Flight Number_1503,Flight Number_1532,Flight Number_1559,Flight Number_1622,Flight Number_1643,Flight Number_1664,Flight Number_1795,Flight Number_1815,Flight Number_1864,Flight Number_1874,Flight Number_1917,Flight Number_1952,Flight Number_1968,Flight Number_1995,Flight Number_1998,Flight Number_2000,Flight Number_2012,Flight Number_2027,Flight Number_2038,Flight Number_2039,Flight Number_2044,Flight Number_2051,Flight Number_2103,Flight Number_2113,Flight Number_2131,Flight Number_2198,Flight Number_2238,Flight Number_2267,Flight Number_2341,Flight Number_2360,Flight Number_2375,Flight Number_2416,Flight Number_2419,Flight Number_2488,Flight Number_2615,Flight Number_2617,Flight Number_2634,Flight Number_2645,Origin Airport_DEN,Origin Airport_EWR,Origin Airport_IAD,Origin Airport_ORD,Arrival Time,Hour,Minute,year,month,day,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday,Status_Early,Status_Late,Status_On-Time,Status_Severely Late
12.3,-4.3,19.4,1.0,0.0,290.0,26.3,1011.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20 23:29:00,23,29,2022,2,18,1,0,0,0,0,0,0,0,1,0,0
-5.7,-11.0,1.7,0.0,80.0,87.0,7.6,1034.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:20:00,21,20,2019,2,19,0,0,0,0,0,1,0,1,0,0,0
-4.1,-8.8,-0.5,0.0,0.0,322.0,14.0,1035.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:19:00,21,19,2020,2,19,0,0,0,0,0,0,1,1,0,0,0
-7.1,-12.7,-3.8,0.0,50.0,266.0,22.7,1026.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:59:00,20,59,2022,2,19,0,0,1,0,0,0,0,0,1,0,0
3.4,-3.2,15.0,0.0,30.0,215.0,15.8,1016.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:09:00,15,9,2022,2,19,0,0,1,0,0,0,0,0,0,1,0
0.2,-6.6,8.9,0.0,0.0,292.0,23.8,1020.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20 23:29:00,23,29,2022,2,19,0,0,1,0,0,0,0,0,0,1,0
-0.5,-2.1,3.3,2.3,50.0,145.0,22.3,1012.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:20:00,21,20,2019,2,20,0,0,0,0,0,0,1,0,0,0,1
-7.3,-12.7,-3.8,0.0,0.0,319.0,14.4,1039.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:19:00,21,19,2020,2,20,0,0,0,0,1,0,0,0,0,1,0
-1.4,-8.2,8.3,0.0,30.0,208.0,27.7,1014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:59:00,20,59,2022,2,20,0,0,0,1,0,0,0,0,0,0,1
8.3,0.6,17.2,0.0,0.0,203.0,16.9,1005.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:09:00,15,9,2022,2,20,0,0,0,1,0,0,0,1,0,0,0
-1.9,-9.9,6.7,0.0,0.0,178.0,11.5,1030.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20 23:29:00,23,29,2022,2,20,0,0,0,1,0,0,0,0,0,1,0
-0.6,-4.3,1.7,0.0,30.0,258.0,17.3,1021.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:20:00,21,20,2019,2,21,0,0,0,0,1,0,0,0,0,1,0
-5.9,-11.0,3.3,0.0,0.0,226.0,20.5,1033.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 23:51:00,23,51,2020,2,21,1,0,0,0,0,0,0,0,0,1,0
4.2,0.0,8.9,0.0,0.0,34.0,12.6,1013.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:59:00,20,59,2022,2,21,0,1,0,0,0,0,0,1,0,0,0
4.2,-16.6,12.8,0.0,0.0,106.0,25.6,1003.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:09:00,15,9,2022,2,21,0,1,0,0,0,0,0,1,0,0,0
7.3,-2.1,19.4,0.0,0.0,174.0,12.2,1025.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20 23:29:00,23,29,2022,2,21,0,1,0,0,0,0,0,0,0,1,0
-1.9,-7.1,5.0,0.0,0.0,44.0,12.2,1029.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:20:00,21,20,2019,2,22,1,0,0,0,0,0,0,0,1,0,0
2.2,-2.1,10.6,0.0,0.0,213.0,22.0,1022.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:19:00,21,19,2020,2,22,0,0,1,0,0,0,0,0,0,0,1
3.4,-4.9,6.7,22.1,0.0,359.0,19.4,1009.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:59:00,20,59,2022,2,22,0,0,0,0,0,1,0,1,0,0,0
-15.1,-19.3,-13.2,2.3,0.0,41.0,16.2,1025.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:09:00,15,9,2022,2,22,0,0,0,0,0,1,0,0,0,0,1
12.5,5.0,18.3,1.0,0.0,182.0,20.5,1020.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20 23:29:00,23,29,2022,2,22,0,0,0,0,0,1,0,0,0,0,1
2.0,1.1,11.7,19.1,0.0,91.0,16.6,1011.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:20:00,21,20,2019,2,23,0,0,1,0,0,0,0,0,0,1,0
6.3,1.7,12.8,0.0,0.0,225.0,16.9,1014.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:19:00,21,19,2020,2,23,0,0,0,1,0,0,0,0,0,0,1
-5.9,-9.3,-4.9,0.0,0.0,341.0,18.4,1031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:59:00,20,59,2022,2,23,0,0,0,0,0,0,1,1,0,0,0
-16.1,-21.6,-9.9,0.5,30.0,25.0,13.0,1026.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:09:00,15,9,2022,2,23,0,0,0,0,0,0,1,1,0,0,0
18.4,4.4,24.4,0.0,0.0,247.0,21.2,1018.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20 23:29:00,23,29,2022,2,23,0,0,0,0,0,0,1,1,0,0,0
3.0,-12.1,10.0,0.5,0.0,253.0,39.2,1003.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:20:00,21,20,2019,2,24,0,0,0,1,0,0,0,0,0,1,0
5.2,1.7,6.1,0.0,0.0,25.0,19.8,1012.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:19:00,21,19,2020,2,24,0,1,0,0,0,0,0,1,0,0,0
-4.6,-6.0,-2.7,2.8,0.0,54.0,18.7,1027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:59:00,20,59,2022,2,24,0,0,0,0,1,0,0,0,0,0,1
-13.2,-16.0,-6.0,3.3,50.0,170.0,12.6,1021.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:09:00,15,9,2022,2,24,0,0,0,0,1,0,0,1,0,0,0
3.2,0.6,4.4,13.2,0.0,41.0,11.9,1028.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20 23:29:00,23,29,2022,2,24,0,0,0,0,1,0,0,0,0,1,0
-10.9,-14.3,-7.1,0.0,0.0,293.0,16.9,1030.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:20:00,21,20,2019,2,25,0,1,0,0,0,0,0,0,0,0,1
3.2,0.6,5.0,1.5,0.0,23.0,37.4,1014.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:19:00,21,19,2020,2,25,0,0,0,0,0,1,0,0,0,1,0
-3.7,-7.7,-0.5,1.8,80.0,315.0,11.9,1028.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:59:00,20,59,2022,2,25,1,0,0,0,0,0,0,0,0,1,0
-11.1,-16.6,-2.7,0.0,50.0,280.0,10.8,1028.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:09:00,15,9,2022,2,25,1,0,0,0,0,0,0,0,0,1,0
3.7,0.0,13.9,5.8,0.0,276.0,18.4,1021.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20 23:29:00,23,29,2022,2,25,1,0,0,0,0,0,0,0,0,0,1
-8.4,-10.5,-4.9,0.0,0.0,45.0,20.2,1031.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:20:00,21,20,2019,2,26,0,0,0,0,0,1,0,0,1,0,0
-0.6,-3.2,0.6,2.5,30.0,348.0,25.9,1018.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:19:00,21,19,2020,2,26,0,0,0,0,0,0,1,0,0,1,0
-6.2,-10.5,-0.5,0.0,30.0,235.0,16.9,1031.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:59:00,20,59,2022,2,26,0,0,1,0,0,0,0,0,0,1,0
-5.9,-13.8,3.9,0.0,30.0,220.0,10.4,1028.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:09:00,15,9,2022,2,26,0,0,1,0,0,0,0,0,1,0,0
2.7,0.0,6.1,0.0,0.0,335.0,11.9,1029.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20 23:29:00,23,29,2022,2,26,0,0,1,0,0,0,0,0,0,1,0
-4.1,-9.9,-1.0,0.0,0.0,345.0,16.2,1022.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:20:00,21,20,2019,2,27,0,0,0,0,0,0,1,0,0,1,0
-2.5,-6.0,0.0,0.0,30.0,286.0,15.8,1018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:19:00,21,19,2020,2,27,0,0,0,0,1,0,0,0,0,1,0
0.2,-3.2,6.1,0.0,0.0,280.0,13.0,1023.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 20:59:00,20,59,2022,2,27,0,0,0,1,0,0,0,0,0,1,0
1.3,-6.6,15.0,0.0,0.0,196.0,13.7,1025.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-04-20 15:09:00,15,9,2022,2,27,0,0,0,1,0,0,0,0,1,0,0
3.8,-2.1,12.8,0.0,0.0,303.0,11.5,1020.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20 23:29:00,23,29,2022,2,27,0,0,0,1,0,0,0,0,0,1,0
-7.8,-11.6,-2.7,0.0,0.0,356.0,7.2,1024.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20 21:20:00,21,20,2019,2,28,0,0,0,0,1,0,0,0,0,1,0
